Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Partial Week],Item.[Item],Actual 12 Weeks,Actual 4 Weeks,Actual 8 Weeks,Actual External,Actual Final,Published Final Fcst Lag1 12weeks,Published Final Fcst Lag1 4weeks,Published Final Fcst Lag1 8weeks,Published Final Fcst Lag1 External,Published Final Fcst Lag1 Final
Consensus_v2,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W25,NK-METCON-PPL-7,1904,615,1503,155,2116,2501,2282,2237,148,2143
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W43,NK-CORTEZ-RED-13,3693,1147,2748,224,4026,5077,4480,4495,262,4195
Consensus_v2,DC-Shanghai-CN,Wholesale-NA,2024-W03,NK-METCON-PPL-13,4181,1438,2825,266,4396,5373,4780,5381,263,5310
Consensus_v1,DC-Dubai-UAE,Wholesale-MEA,2024-W52,NK-LEBRON-WHT-9,2826,835,1886,60,2875,3726,2659,2967,63,2846
Consensus_v2,DC-Portland-OR,Wholesale-LATAM,2024-W40,NK-HOODIE-CLUB-WHT-S,4496,1526,2982,103,4629,3983,4573,3852,116,5450
Baseline_v2,DC-Memphis-TN,DTC-eComm-NA,2024-W14,NK-JORDAN-BLU-12,1783,553,1212,121,1924,1634,1818,1656,126,1984
Baseline_v1,DC-Tokyo-JP,Wholesale-LATAM,2024-W41,NK-BLAZER-PPL-12,2467,833,1709,186,2702,3024,2978,2709,217,2810
Consensus_v1,DC-Shanghai-CN,Wholesale-MEA,2024-W50,NK-METCON-PPL-8,1676,540,1102,120,1728,1967,1927,1737,132,1592
OP_Plan_2025,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W01,NK-CORTEZ-NVY-13,1077,317,734,81,1126,1227,1248,1243,79,1142
Baseline_v1,DC-Dubai-UAE,DTC-Stores-NA,2024-W32,NK-BLAZER-BLU-7,2130,779,1589,90,2294,2960,2436,2010,107,2687
Consensus_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W40,NK-LEBRON-BLK-13,2364,729,1687,51,2399,2463,2468,2516,46,2645
Consensus_v1,DC-Sao-Paulo-BR,DTC-Stores-EMEA,2024-W36,NK-METCON-PPL-9,2832,870,1788,132,2943,3077,2989,2880,125,2669
OP_Plan_2025,DC-Memphis-TN,Retail-APAC,2024-W47,NK-BLAZER-GRY-8,1882,597,1240,148,1974,1607,2135,2208,135,2128
OP_Plan_2025,DC-Laakdal-BE,Wholesale-NA,2024-W17,NK-AIR-MAX-BLK-13,1183,372,816,89,1213,1061,1372,1036,97,1245
Baseline_v1,DC-Portland-OR,Wholesale-LATAM,2024-W29,NK-BLAZER-PPL-7,3056,1045,2201,148,3372,4190,3758,3313,139,3505
Baseline_v1,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W17,NK-ZOOM-PEGA-GRY-10,1002,320,673,48,1015,923,963,1120,53,1013
OP_Plan_2025,DC-Dubai-UAE,Wholesale-LATAM,2024-W47,NK-JORDAN-PPL-8,98,36,70,7,105,92,100,120,7,95
Baseline_v2,DC-Memphis-TN,Wholesale-LATAM,2024-W20,NK-METCON-GLD-8,493,172,331,20,540,450,533,636,23,485
Consensus_v2,DC-Memphis-TN,Retail-APAC,2024-W50,NK-BLAZER-PPL-12,328,107,208,16,332,386,332,301,15,307
Baseline_v1,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W49,NK-JORDAN-WHT-9,339,121,215,8,350,468,330,380,8,347
Baseline_v2,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W18,NK-JORDAN-BLK-8,159,53,98,9,164,154,160,152,10,159
Consensus_v1,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W15,NK-VAPORFLY-GLD-8,4462,1559,3036,312,4592,5198,4501,4859,285,5400
Baseline_v2,DC-Memphis-TN,DTC-Stores-NA,2024-W26,NK-JORDAN-GRY-13,4533,1464,2927,101,4843,4832,4764,5385,90,4533
Baseline_v2,DC-Laakdal-BE,DTC-Stores-NA,2024-W12,NK-TEE-PRO-NVY-M,4350,1431,3167,154,4595,4947,4376,5198,156,4152
Baseline_v1,DC-Sao-Paulo-BR,DTC-Stores-EMEA,2024-W20,NK-HUARACHE-BLU-11,4520,1541,3348,316,4953,5269,4798,6114,274,5756
Baseline_v2,DC-Tokyo-JP,Wholesale-LATAM,2024-W40,NK-CORTEZ-GRY-13,624,212,417,30,686,748,702,702,28,812
Consensus_v1,DC-Tokyo-JP,DTC-eComm-NA,2024-W39,NK-JACKET-WIND-WHT-L,2822,979,1924,118,2987,3644,3121,3610,114,3337
Baseline_v2,DC-Tokyo-JP,Wholesale-NA,2024-W52,NK-AIR-FORCE-RED-10,2327,836,1748,52,2472,2685,2620,2451,46,2411
OP_Plan_2025,DC-Portland-OR,Wholesale-LATAM,2024-W28,NK-REACT-OGR-10,1652,511,1054,101,1664,1870,1642,1882,114,1674
OP_Plan_2025,DC-Johannesburg-ZA,Wholesale-MEA,2024-W41,NK-VAPORFLY-BLK-11,2702,840,1896,70,2917,3418,3113,3052,77,3347
Consensus_v1,DC-Sao-Paulo-BR,DTC-eComm-NA,2024-W02,NK-REACT-NVY-7,4567,1517,2962,298,4829,4112,5321,5267,352,4932
Baseline_v1,DC-Portland-OR,Wholesale-MEA,2024-W20,NK-TEE-PRO-RED-L,2003,597,1319,138,2044,2541,2243,2247,135,1918
OP_Plan_2025,DC-Laakdal-BE,Wholesale-APAC,2024-W06,NK-ALPHAFLY-OGR-9,4447,1304,2921,335,4515,4024,4654,5197,341,4509
Consensus_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W03,NK-AIR-FORCE-GLD-8,2719,947,2014,188,2874,2543,2866,2778,182,2423
Baseline_v2,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W31,NK-ALPHAFLY-BLU-9,2344,725,1744,117,2527,3048,2315,2698,127,2747
OP_Plan_2025,DC-Johannesburg-ZA,Retail-APAC,2024-W09,NK-LEBRON-GLD-13,2924,1055,2100,216,3233,3237,3404,3681,243,3188
Baseline_v2,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W40,NK-VAPORFLY-GRN-13,354,121,260,28,368,471,333,442,27,360
OP_Plan_2025,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W38,NK-BLAZER-BLU-13,424,148,297,21,443,356,431,452,18,460
Baseline_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W50,NK-AIR-FORCE-BLU-12,2415,757,1767,113,2460,2105,2564,2119,128,2424
Baseline_v1,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W27,NK-VAPORFLY-NVY-12,4422,1664,3065,340,4756,4581,5387,5581,388,4915
Consensus_v2,DC-Portland-OR,DTC-Stores-EMEA,2024-W39,NK-DUNK-GLD-9,4551,1527,3224,133,4962,4559,5072,4664,126,5402
Baseline_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W18,NK-BLAZER-BLK-10,3226,989,2207,249,3302,3788,3156,3569,223,3223
Consensus_v1,DC-Shanghai-CN,Wholesale-MEA,2024-W52,NK-FREE-RN-NVY-13,1766,623,1361,118,1938,2080,1884,1789,113,1814
Consensus_v1,DC-Shanghai-CN,Retail-EMEA,2024-W49,NK-SOCK-PERF-3PK-NVY,969,353,698,29,1047,1192,1058,1214,33,1249
Baseline_v2,DC-Portland-OR,Wholesale-APAC,2024-W45,NK-AIR-MAX-GLD-9,4436,1659,3052,111,4926,5354,4582,5389,109,5246
Baseline_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W52,NK-DUNK-GRY-13,610,206,407,37,647,428,600,503,34,638
Consensus_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W33,NK-HOODIE-CLUB-NVY-S,1977,585,1261,123,1982,2077,2025,2268,122,2312
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W46,NK-METCON-GRN-8,1129,376,740,36,1202,1043,1178,1535,31,977
Baseline_v2,DC-Dubai-UAE,DTC-eComm-NA,2024-W42,NK-SHORT-DRI-NVY-L,2052,710,1553,90,2226,2606,2408,1939,82,2421
Consensus_v1,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W08,NK-DUNK-BLU-13,4415,1461,2818,307,4605,5888,4172,4003,366,4239
Consensus_v1,DC-Shanghai-CN,Retail-APAC,2024-W23,NK-ALPHAFLY-GLD-12,1869,598,1348,127,1888,2215,1903,2060,139,1941
Consensus_v2,DC-Sao-Paulo-BR,DTC-Stores-EMEA,2024-W23,NK-ALPHAFLY-OGR-8,3351,1167,2315,170,3537,2881,3186,3416,151,3663
Consensus_v1,DC-Memphis-TN,DTC-Stores-NA,2024-W13,NK-AIR-FORCE-GLD-11,1216,389,863,78,1294,1047,1156,1292,90,1354
OP_Plan_2025,DC-Portland-OR,Wholesale-APAC,2024-W30,NK-ALPHAFLY-BLK-13,3463,1088,2252,262,3679,2592,4057,3702,274,3543
Baseline_v2,DC-Dubai-UAE,Wholesale-MEA,2024-W22,NK-ZOOM-PEGA-OGR-13,3658,1156,2371,206,3712,3575,3890,4325,230,3919
OP_Plan_2025,DC-Memphis-TN,Wholesale-APAC,2024-W29,NK-REACT-PPL-13,955,304,703,31,1020,1031,941,860,27,1211
Consensus_v1,DC-Laakdal-BE,Wholesale-NA,2024-W44,NK-LEBRON-GRY-7,308,93,198,23,322,300,349,327,25,367
OP_Plan_2025,DC-Laakdal-BE,DTC-eComm-NA,2024-W13,NK-HUARACHE-GLD-8,2125,788,1503,65,2292,2338,2118,1994,59,2693
OP_Plan_2025,DC-Sao-Paulo-BR,Retail-EMEA,2024-W13,NK-REACT-BLU-12,4551,1370,3446,373,4890,5782,4884,4092,438,5107
Consensus_v1,DC-Dubai-UAE,Retail-EMEA,2024-W50,NK-BLAZER-GLD-10,3858,1253,2870,298,4253,5674,3879,4263,299,3832
Consensus_v1,DC-Shanghai-CN,Wholesale-NA,2024-W48,NK-ZOOM-PEGA-BLU-9,4416,1351,3426,109,4792,4277,4826,5112,110,5128
Baseline_v2,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W51,NK-KD-GRY-12,3788,1182,2571,239,4061,3655,4452,4379,250,4948
OP_Plan_2025,DC-Johannesburg-ZA,DTC-eComm-EMEA,2024-W42,NK-AIR-FORCE-GRN-8,243,83,165,14,255,284,273,244,15,274
OP_Plan_2025,DC-Portland-OR,Wholesale-MEA,2024-W17,NK-REACT-RED-13,2758,855,1755,65,2813,3275,2610,2750,62,3242
Baseline_v1,DC-Memphis-TN,Wholesale-MEA,2024-W08,NK-BLAZER-BLK-11,309,104,210,9,343,378,352,345,10,402
Baseline_v1,DC-Memphis-TN,DTC-eComm-NA,2024-W08,NK-CORTEZ-GRN-10,2027,738,1537,151,2180,2371,2037,2153,139,2495
Baseline_v1,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W07,NK-SPORTS-BRA-INDY-BLK-L,1641,601,1213,128,1803,1886,1959,1862,110,1462
OP_Plan_2025,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W38,NK-BLAZER-GRN-10,3063,1093,2159,83,3399,3353,3276,3407,80,3767
OP_Plan_2025,DC-Portland-OR,Retail-EMEA,2024-W19,NK-FREE-RN-BLK-12,587,174,392,42,611,738,580,604,48,638
Baseline_v1,DC-Tokyo-JP,DTC-Stores-NA,2024-W28,NK-CORTEZ-PPL-8,3342,1144,2342,196,3543,3793,3581,3635,177,3451
Baseline_v1,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W38,NK-DUNK-GLD-9,415,121,307,17,434,574,425,480,17,453
Consensus_v1,DC-Shanghai-CN,Wholesale-APAC,2024-W14,NK-REACT-GLD-12,865,289,567,39,927,816,936,923,35,845
Baseline_v1,DC-Sao-Paulo-BR,DTC-Stores-NA,2024-W45,NK-DUNK-GRY-10,2676,898,1629,69,2694,2218,2743,3124,58,3070
Baseline_v2,DC-Memphis-TN,DTC-Stores-EMEA,2024-W21,NK-TEE-PRO-NVY-M,2878,911,2014,209,3019,3461,3343,3179,180,2990
Baseline_v1,DC-Dubai-UAE,DTC-eComm-EMEA,2024-W46,NK-KD-BLU-11,3471,1080,2305,199,3564,3022,3718,3917,189,4097
Consensus_v2,DC-Memphis-TN,Wholesale-APAC,2024-W41,NK-FREE-RN-GLD-9,4400,1371,3003,145,4450,5359,5058,4506,139,4149
Consensus_v2,DC-Johannesburg-ZA,Retail-EMEA,2024-W23,NK-AIR-MAX-WHT-10,3860,1406,2894,196,4118,5574,3757,4432,227,3582
Baseline_v1,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W41,NK-JORDAN-WHT-10,4604,1684,3523,129,4929,5277,4721,5282,125,5312
Baseline_v1,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W24,NK-CORTEZ-GRY-13,4381,1576,2877,354,4589,4958,4629,4890,354,4210
Baseline_v2,DC-Portland-OR,DTC-eComm-EMEA,2024-W02,NK-ALPHAFLY-WHT-13,1666,551,1290,80,1841,1540,1790,2226,82,2104
Baseline_v2,DC-Johannesburg-ZA,Wholesale-NA,2024-W35,NK-HOODIE-CLUB-GRY-L,2284,650,1616,140,2313,1832,2485,2151,147,2425
Consensus_v1,DC-Memphis-TN,Wholesale-NA,2024-W49,NK-CORTEZ-GLD-10,1918,631,1522,47,2115,2465,2137,2575,55,1802
Baseline_v2,DC-Portland-OR,Wholesale-APAC,2024-W48,NK-SPORTS-BRA-INDY-RED-XL,1734,660,1236,90,1896,1767,2065,1944,107,1732
Consensus_v2,DC-Sao-Paulo-BR,DTC-eComm-EMEA,2024-W22,NK-AIR-FORCE-BLK-11,1797,676,1234,53,1940,2222,1916,1960,45,1925
Consensus_v2,DC-Shanghai-CN,Wholesale-LATAM,2024-W25,NK-DUNK-WHT-10,2765,867,1734,205,2842,3307,3287,3274,216,2703
Baseline_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W05,NK-METCON-GRN-13,3323,1031,2195,140,3433,4433,3261,3019,129,3094
Consensus_v1,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W45,NK-LEBRON-NVY-11,3691,1190,2587,98,4041,5195,4582,4373,83,3774
OP_Plan_2025,DC-Shanghai-CN,DTC-eComm-NA,2024-W44,NK-KD-GLD-9,3968,1310,3114,220,4333,4372,4644,4730,191,5037
Consensus_v1,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W32,NK-JACKET-WIND-BLK-XL,4575,1484,3081,378,4904,4243,4870,4780,433,4482
Consensus_v1,DC-Dubai-UAE,Retail-EMEA,2024-W34,NK-REACT-GLD-8,2020,716,1358,45,2134,2663,2259,2075,48,2321
Baseline_v1,DC-Laakdal-BE,Retail-APAC,2024-W19,NK-FREE-RN-GRN-10,1237,431,933,87,1318,1788,1346,1311,77,1191
Baseline_v2,DC-Memphis-TN,DTC-Stores-EMEA,2024-W07,NK-AIR-MAX-RED-12,3957,1386,2783,132,4029,4979,3802,4792,141,3935
Consensus_v1,DC-Johannesburg-ZA,Retail-APAC,2024-W22,NK-REACT-NVY-12,2336,809,1685,116,2421,2579,2478,2121,136,2615
Baseline_v2,DC-Laakdal-BE,Wholesale-APAC,2024-W36,NK-JACKET-WIND-BLK-L,481,144,309,32,500,424,568,445,37,540
Consensus_v2,DC-Portland-OR,Wholesale-LATAM,2024-W33,NK-ZOOM-PEGA-RED-11,4046,1268,2900,332,4229,4342,3977,3496,310,4903
Baseline_v2,DC-Johannesburg-ZA,Wholesale-NA,2024-W31,NK-AIR-FORCE-GRY-10,1372,451,1048,79,1524,1672,1608,1658,76,1789
Baseline_v1,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W32,NK-FREE-RN-PPL-11,3012,974,1971,181,3054,2392,3144,3377,181,3454
Consensus_v1,DC-Memphis-TN,Retail-APAC,2024-W33,NK-KD-NVY-13,908,310,616,60,947,865,999,1062,70,849
Consensus_v2,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W12,NK-AIR-MAX-OGR-11,1031,365,750,25,1089,972,1125,1071,29,1164
Baseline_v2,DC-Shanghai-CN,Retail-EMEA,2024-W02,NK-JORDAN-BLU-12,2802,906,1869,156,3103,2619,3193,2792,163,3554
Baseline_v1,DC-Shanghai-CN,Retail-EMEA,2024-W05,NK-AIR-MAX-GLD-7,2884,1028,2058,164,2984,2567,2943,3351,149,2756
Baseline_v2,DC-Laakdal-BE,Wholesale-LATAM,2024-W17,NK-ZOOM-PEGA-WHT-9,3854,1303,2712,202,3987,3727,4050,3833,240,3659
Consensus_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W50,NK-BLAZER-RED-13,917,298,639,29,974,1126,1102,1020,27,1048
Baseline_v2,DC-Johannesburg-ZA,DTC-eComm-EMEA,2024-W23,NK-AIR-MAX-BLU-8,2547,924,1643,131,2653,2374,2610,2461,131,2772
Baseline_v1,DC-Dubai-UAE,Wholesale-APAC,2024-W44,NK-KD-GRN-12,4378,1291,2949,254,4491,4329,4176,4971,249,4086
OP_Plan_2025,DC-Shanghai-CN,Wholesale-MEA,2024-W49,NK-LEGGING-EPIC-NVY-S,4891,1509,3086,279,4995,4979,4919,4482,257,5724
Consensus_v1,DC-Dubai-UAE,Wholesale-NA,2024-W18,NK-VAPORFLY-OGR-8,4265,1555,3103,346,4470,5508,4240,4635,309,4255
Consensus_v1,DC-Sao-Paulo-BR,DTC-Stores-NA,2024-W01,NK-LEBRON-BLU-7,4262,1623,3235,332,4664,4099,4771,5077,346,4505
Baseline_v2,DC-Memphis-TN,Wholesale-LATAM,2024-W28,NK-KD-RED-9,3281,1070,2101,229,3364,2999,3463,2770,271,3847
Baseline_v2,DC-Johannesburg-ZA,Retail-APAC,2024-W22,NK-BLAZER-OGR-8,2454,770,1618,108,2486,2309,2413,2428,102,2982
Consensus_v2,DC-Shanghai-CN,Retail-EMEA,2024-W24,NK-HUARACHE-RED-7,2844,875,1888,100,2913,3378,3133,3225,109,3324
Consensus_v2,DC-Portland-OR,DTC-Stores-EMEA,2024-W38,NK-CORTEZ-BLK-13,704,215,476,48,713,704,704,662,49,849
Baseline_v1,DC-Sao-Paulo-BR,DTC-Stores-NA,2024-W40,NK-HUARACHE-GRN-9,613,216,438,20,641,579,637,552,17,713
Consensus_v2,DC-Laakdal-BE,Wholesale-NA,2024-W30,NK-KD-GLD-9,3130,947,2194,256,3272,2791,3734,3104,282,3017
Consensus_v2,DC-Portland-OR,DTC-eComm-NA,2024-W19,NK-AIR-MAX-GRY-12,992,315,611,40,1000,862,1146,846,41,829
OP_Plan_2025,DC-Shanghai-CN,DTC-Stores-NA,2024-W41,NK-AIR-FORCE-PPL-11,2411,788,1659,169,2463,2976,2297,2975,187,2382
Baseline_v2,DC-Tokyo-JP,Wholesale-NA,2024-W38,NK-SPORTS-BRA-INDY-BLK-M,3551,1333,2431,206,3841,3330,4252,4098,193,4275
Baseline_v2,DC-Dubai-UAE,Wholesale-MEA,2024-W46,NK-AIR-FORCE-OGR-12,556,165,397,27,584,792,631,597,26,606
OP_Plan_2025,DC-Memphis-TN,DTC-eComm-EMEA,2024-W43,NK-CORTEZ-GRY-8,4225,1477,2956,195,4623,4159,4852,4385,176,5338
OP_Plan_2025,DC-Laakdal-BE,Retail-EMEA,2024-W50,NK-DUNK-RED-10,2551,771,1713,197,2582,2767,2368,2985,192,2478
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W15,NK-ZOOM-PEGA-BLK-8,3529,1227,2413,299,3814,3748,4285,3569,259,3679
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W42,NK-AIR-MAX-OGR-7,3558,1165,2321,280,3591,3626,3329,3478,289,3487
OP_Plan_2025,DC-Laakdal-BE,Retail-APAC,2024-W39,NK-AIR-FORCE-BLK-12,383,135,260,12,425,373,448,403,11,484
Baseline_v2,DC-Laakdal-BE,Wholesale-MEA,2024-W06,NK-AIR-FORCE-BLK-10,1348,453,904,94,1480,1162,1658,1691,79,1394
OP_Plan_2025,DC-Laakdal-BE,Retail-APAC,2024-W29,NK-KD-GRY-9,1295,452,953,91,1393,1593,1345,1584,96,1485
Consensus_v1,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W38,NK-ZOOM-PEGA-GRN-7,1990,647,1331,62,1998,1660,1993,2443,61,2091
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W26,NK-CORTEZ-PPL-9,1904,689,1246,159,2044,1550,1993,2019,163,1913
Baseline_v1,DC-Shanghai-CN,Retail-APAC,2024-W03,NK-ALPHAFLY-RED-12,4019,1373,2582,138,4237,3347,4253,4864,159,3553
Baseline_v1,DC-Memphis-TN,Retail-APAC,2024-W05,NK-FREE-RN-PPL-11,599,190,385,44,636,792,599,721,52,562
Baseline_v1,DC-Johannesburg-ZA,Retail-EMEA,2024-W51,NK-ZOOM-PEGA-GLD-10,2074,725,1374,112,2237,2961,2309,2372,97,2544
Consensus_v2,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W13,NK-AIR-FORCE-PPL-11,3258,1158,2582,232,3612,3139,4147,3182,255,3488
Baseline_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W16,NK-ZOOM-PEGA-WHT-13,3129,931,2096,228,3143,2592,3080,2946,193,2922
Consensus_v2,DC-Portland-OR,Wholesale-MEA,2024-W51,NK-JORDAN-OGR-13,528,175,346,38,554,701,585,614,36,539
OP_Plan_2025,DC-Sao-Paulo-BR,Retail-EMEA,2024-W40,NK-AIR-FORCE-GRY-9,694,222,493,26,717,719,787,677,28,815
Baseline_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W18,NK-DUNK-GRN-8,4265,1338,2983,167,4328,4167,4260,4625,175,4360
Consensus_v2,DC-Johannesburg-ZA,Retail-APAC,2024-W48,NK-KD-RED-9,4354,1346,3179,95,4515,3862,4598,5683,93,4331
Baseline_v2,DC-Memphis-TN,DTC-eComm-EMEA,2024-W44,NK-AIR-FORCE-WHT-7,106,36,75,7,112,103,119,110,8,109
Baseline_v2,DC-Shanghai-CN,Wholesale-APAC,2024-W36,NK-HUARACHE-GRY-13,1551,519,1003,49,1612,1133,1476,1601,51,1554
Baseline_v2,DC-Portland-OR,Retail-EMEA,2024-W47,NK-REACT-PPL-13,1389,427,953,43,1406,1304,1477,1197,43,1311
Baseline_v2,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W45,NK-ALPHAFLY-OGR-7,1422,480,940,41,1456,1737,1426,1454,40,1321
Consensus_v1,DC-Johannesburg-ZA,Retail-APAC,2024-W20,NK-HUARACHE-BLK-7,3472,1294,2598,275,3763,4533,3782,4106,319,3389
Baseline_v2,DC-Johannesburg-ZA,Wholesale-NA,2024-W25,NK-LEBRON-WHT-11,2933,849,1831,118,3014,2778,2894,2816,119,3576
OP_Plan_2025,DC-Memphis-TN,DTC-Stores-EMEA,2024-W07,NK-HUARACHE-PPL-11,3355,1073,2435,70,3461,3759,3470,4160,65,3620
Consensus_v2,DC-Dubai-UAE,DTC-eComm-NA,2024-W36,NK-AIR-FORCE-GRY-13,260,81,183,20,265,296,274,252,21,317
Consensus_v1,DC-Memphis-TN,Wholesale-APAC,2024-W19,NK-ZOOM-PEGA-BLU-12,1000,306,657,28,1052,1462,1214,1175,33,1167
Baseline_v2,DC-Laakdal-BE,Wholesale-NA,2024-W30,NK-ZOOM-PEGA-PPL-12,2617,795,1975,121,2783,3535,2718,2555,115,2947
Baseline_v2,DC-Shanghai-CN,DTC-Stores-EMEA,2024-W21,NK-DUNK-GRN-10,3375,1098,2281,89,3424,3998,3401,3727,81,3652
Consensus_v1,DC-Johannesburg-ZA,Retail-EMEA,2024-W02,NK-SPORTS-BRA-INDY-RED-M,2871,971,1974,102,3045,2650,3217,3322,105,3264
Baseline_v1,DC-Portland-OR,Wholesale-APAC,2024-W06,NK-SPORTS-BRA-INDY-GRY-S,1943,669,1456,136,2062,1494,2269,2179,158,2463
OP_Plan_2025,DC-Laakdal-BE,DTC-eComm-NA,2024-W21,NK-BLAZER-BLU-13,2958,936,1862,166,3069,3854,3018,2942,155,3083
Consensus_v2,DC-Sao-Paulo-BR,Retail-APAC,2024-W09,NK-ZOOM-PEGA-BLU-9,2544,916,1950,95,2714,3528,2461,3156,103,2739
Baseline_v2,DC-Shanghai-CN,Retail-EMEA,2024-W34,NK-AIR-MAX-PPL-8,197,71,146,11,207,165,215,198,11,196
Baseline_v2,DC-Memphis-TN,Wholesale-MEA,2024-W44,NK-AIR-FORCE-PPL-7,3096,1071,2163,184,3440,2607,3734,3301,206,3270
Baseline_v1,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W19,NK-KD-GRY-11,1313,383,927,107,1346,1144,1538,1545,93,1558
Baseline_v1,DC-Tokyo-JP,DTC-Stores-NA,2024-W15,NK-AIR-FORCE-BLK-7,2498,875,1622,206,2610,2845,2630,2474,220,2437
Baseline_v1,DC-Laakdal-BE,DTC-eComm-EMEA,2024-W08,NK-METCON-PPL-8,4497,1561,3262,229,4735,5527,4489,4795,206,5111
Consensus_v1,DC-Dubai-UAE,Retail-EMEA,2024-W17,NK-BLAZER-PPL-10,4149,1556,2778,325,4538,4191,4387,4608,348,4247
Consensus_v2,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W34,NK-REACT-GRN-8,721,237,472,22,766,995,827,820,21,805
OP_Plan_2025,DC-Shanghai-CN,Wholesale-LATAM,2024-W45,NK-KD-OGR-8,1025,334,667,32,1044,1417,1007,989,32,931
Baseline_v1,DC-Portland-OR,Wholesale-LATAM,2024-W25,NK-JORDAN-BLK-12,2496,925,1704,96,2702,3218,2562,2830,90,2665
Consensus_v2,DC-Dubai-UAE,DTC-Stores-EMEA,2024-W31,NK-KD-GLD-8,4578,1549,2821,355,4654,4437,5032,4731,423,5121
Consensus_v2,DC-Tokyo-JP,DTC-Stores-NA,2024-W47,NK-ZOOM-PEGA-PPL-7,2196,702,1402,106,2217,1643,2305,2239,125,2508
Consensus_v2,DC-Shanghai-CN,Retail-EMEA,2024-W15,NK-AIR-MAX-GRY-10,2370,713,1512,109,2503,3015,2418,2956,124,2605
Consensus_v2,DC-Laakdal-BE,Retail-EMEA,2024-W43,NK-METCON-GRN-9,2069,632,1496,113,2188,1644,1998,2476,130,2014
Consensus_v1,DC-Memphis-TN,Retail-APAC,2024-W22,NK-HUARACHE-WHT-13,3972,1244,2674,87,4181,4482,4412,4072,90,3739
Baseline_v1,DC-Laakdal-BE,Wholesale-LATAM,2024-W11,NK-CAP-LEGACY-WHT,766,247,532,49,783,730,740,616,53,901
OP_Plan_2025,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W49,NK-CAP-LEGACY-BLK,1307,441,889,73,1437,1552,1558,1453,63,1593
Baseline_v2,DC-Sao-Paulo-BR,DTC-Stores-EMEA,2024-W39,NK-AIR-MAX-GLD-10,3729,1263,2586,175,3758,3688,3418,3304,151,3391
Baseline_v2,DC-Sao-Paulo-BR,Wholesale-APAC,2024-W49,NK-REACT-GRN-13,4745,1584,3049,322,4903,3589,5109,4253,300,5494
Consensus_v2,DC-Johannesburg-ZA,Wholesale-NA,2024-W10,NK-AIR-MAX-BLU-11,4881,1659,3573,388,4988,4432,5085,5058,408,5591
OP_Plan_2025,DC-Johannesburg-ZA,Retail-APAC,2024-W32,NK-VAPORFLY-OGR-7,4289,1553,3087,245,4660,4844,5185,5022,209,4071
Baseline_v2,DC-Laakdal-BE,Retail-EMEA,2024-W27,NK-ZOOM-PEGA-BLK-9,3326,1167,2121,187,3444,2864,3087,3014,195,3094
Baseline_v2,DC-Dubai-UAE,DTC-eComm-NA,2024-W46,NK-METCON-PPL-7,2333,833,1764,138,2486,2375,2656,3000,130,2427
Baseline_v1,DC-Shanghai-CN,DTC-Stores-NA,2024-W46,NK-AIR-FORCE-GRY-9,917,310,642,49,966,886,917,1024,44,920
